accX_means1,accY_means1,accZ_means1,accX_medians1,accY_medians1,accZ_medians1,accX_maxes1,accY_maxes1,accZ_maxes1,accX_mins1,accY_mins1,accZ_mins1,accX_variances1,accY_variances1,accZ_variances1,accX_means6,accY_means6,accZ_means6,accX_medians6,accY_medians6,accZ_medians6,accX_maxes6,accY_maxes6,accZ_maxes6,accX_mins6,accY_mins6,accZ_mins6,accX_variances6,accY_variances6,accZ_variances6,accX_means10,accY_means10,accZ_means10,accX_medians10,accY_medians10,accZ_medians10,accX_maxes10,accY_maxes10,accZ_maxes10,accX_mins10,accY_mins10,accZ_mins10,accX_variances10,accY_variances10,accZ_variances10,tags
0.906932385,0.347391737,9.593775317,0.907363,0.347144,9.59315,0.931304,0.371085,9.61709,0.878634,0.318415,9.56921,7.42E-05,7.47E-05,7.82E-05,0.906381748,0.346894291,9.594546944,0.904969,0.347144,9.59555,1.12523,0.493184,9.73201,0.847511,0.306445,9.55724,0.000104743,9.17E-05,9.43E-05,0.906907656,0.347334275,9.593847755,0.907363,0.347144,9.59315,1.12523,0.493184,9.73201,0.797235,0.237016,9.55724,0.000109235,0.000106982,9.66E-05,3
0.90383203,0.345524332,9.592666417,0.902575,0.34475,9.59315,0.92891,0.368691,9.62428,0.881028,0.320809,9.56682,6.53E-05,7.72E-05,7.62E-05,0.90509425,0.34582958,9.594041586,0.904969,0.34475,9.59315,0.95764,0.409391,9.63625,0.852299,0.263351,9.55724,7.38E-05,8.44E-05,9.19E-05,0.906123184,0.346481574,9.593577235,0.904969,0.347144,9.59315,1.12523,0.493184,9.73201,0.797235,0.237016,9.55724,0.000101214,0.000102096,0.000101441,1
0.9024235,0.343908307,9.592390983,0.902575,0.342356,9.59315,0.931304,0.373479,9.61949,0.869058,0.320809,9.56203,6.34E-05,7.35E-05,8.56E-05,0.905086269,0.345599479,9.593194981,0.904969,0.34475,9.59315,0.964822,0.411785,9.64343,0.797235,0.237016,9.55724,8.22E-05,9.07E-05,9.42E-05,0.905222603,0.345313649,9.593258835,0.904969,0.34475,9.59315,1.12523,0.493184,9.73201,0.797235,0.237016,9.55724,0.000103992,0.000100329,0.000101234,1
0.904965238,0.344227508,9.58968965,0.904969,0.34475,9.58956,0.95764,0.409391,9.63625,0.878634,0.263351,9.55724,7.72E-05,0.00010616,9.18E-05,0.904396634,0.344645159,9.592018567,0.904969,0.34475,9.59076,0.964822,0.411785,9.64343,0.797235,0.237016,9.55724,8.04E-05,9.00E-05,9.66E-05,0.903992835,0.344355214,9.593222953,0.904969,0.34475,9.59315,0.964822,0.411785,9.64343,0.797235,0.237016,9.55724,8.49E-05,9.24E-05,9.74E-05,1
0.904430543,0.344127777,9.592562683,0.904969,0.34475,9.59315,0.964822,0.411785,9.64343,0.797235,0.237016,9.55724,0.000127462,0.000121633,0.000107244,0.90336518,0.343533898,9.591727347,0.902575,0.342356,9.59076,0.964822,0.411785,9.64343,0.797235,0.237016,9.55724,8.68E-05,9.53E-05,9.75E-05,0.903487687,0.343799782,9.59251746,0.902575,0.34475,9.59315,0.964822,0.411785,9.64343,0.797235,0.237016,9.55724,8.73E-05,9.34E-05,9.66E-05,1
0.90379611,0.342691293,9.59102635,0.904969,0.342356,9.59076,0.931304,0.368691,9.63385,0.883422,0.318415,9.56442,6.43E-05,7.43E-05,0.000131029,0.902791931,0.342785078,9.591676775,0.902575,0.342356,9.59076,0.964822,0.411785,9.64343,0.797235,0.237016,9.55724,8.91E-05,9.49E-05,9.90E-05,0.902562773,0.342866881,9.591826368,0.902575,0.342356,9.59076,0.964822,0.411785,9.64343,0.797235,0.237016,9.55724,8.77E-05,9.29E-05,9.37E-05,1
0.900743657,0.340724168,9.592028,0.900181,0.339962,9.59315,0.955245,0.406997,9.62428,0.840329,0.277715,9.56203,0.000112296,0.000106291,8.74E-05,0.902292505,0.342126038,9.591376175,0.902575,0.342356,9.59076,0.964822,0.411785,9.64343,0.797235,0.237016,9.55724,9.39E-05,9.70E-05,9.95E-05,0.901874074,0.342002612,9.591647235,0.902575,0.342356,9.59076,0.964822,0.411785,9.64343,0.797235,0.237016,9.55724,8.61E-05,9.24E-05,9.50E-05,1
0.900392538,0.341031417,9.592362983,0.900181,0.339962,9.59315,0.936093,0.371085,9.62906,0.871452,0.316021,9.56442,7.20E-05,7.58E-05,8.56E-05,0.901245763,0.341269487,9.591623553,0.900181,0.342356,9.59076,0.964822,0.411785,9.64343,0.797235,0.237016,9.55724,9.35E-05,9.21E-05,9.93E-05,0.91894521,0.350784567,9.58927229,0.902575,0.342356,9.59076,1.54419,0.837935,9.68174,0.598525,0.047882,9.46387,0.00762031,0.002272353,0.000251404,1
0.899426943,0.339954065,9.590587383,0.900181,0.339962,9.59076,0.938487,0.373479,9.61949,0.871452,0.311233,9.56921,8.28E-05,8.20E-05,8.83E-05,0.900514904,0.340373033,9.591527103,0.900181,0.339962,9.59076,0.955245,0.406997,9.64104,0.840329,0.277715,9.56203,8.29E-05,8.41E-05,9.72E-05,0.979597268,0.383292434,9.58048081,0.902575,0.342356,9.58836,1.56813,0.837935,9.68174,0.598525,0.047882,9.46387,0.038790079,0.011374106,0.000897269,1
0.898684787,0.339088203,9.591173917,0.897787,0.339962,9.59076,0.933698,0.368691,9.62188,0.869058,0.313627,9.56442,7.53E-05,7.63E-05,9.40E-05,0.928972784,0.355481798,9.587842206,0.900181,0.339962,9.59076,1.54419,0.837935,9.68174,0.598525,0.047882,9.46387,0.012394568,0.003669735,0.000343854,1.042606343,0.418354413,9.571001823,0.904969,0.34475,9.58836,1.65672,0.837935,9.68174,0.598525,0.047882,9.40402,0.065133026,0.019711862,0.001534866,1
0.900045392,0.338749052,9.591983983,0.900181,0.339962,9.59076,0.924122,0.368691,9.64104,0.873846,0.311233,9.56203,7.57E-05,8.00E-05,9.55E-05,1.030339522,0.410192266,9.573250236,0.902575,0.342356,9.58836,1.56813,0.837935,9.68174,0.598525,0.047882,9.46387,0.058153352,0.017080136,0.001294604,1.110495444,0.439509863,9.56061706,0.907363,0.347144,9.58597,2.4324,1.59926,10.3832,0.505155,0.047882,9.20052,0.094039426,0.021963253,0.002405077,1
1.074543388,0.433343883,9.568916967,0.914546,0.354327,9.58358,1.54419,0.837935,9.68174,0.598525,0.047882,9.46387,0.048578655,0.01433755,0.001182602,1.136116763,0.469161579,9.557006369,0.909757,0.349538,9.58118,1.65672,0.837935,9.68174,0.598525,0.047882,9.40402,0.086635809,0.02633738,0.001999905,1.19201093,0.460015322,9.548049333,0.912152,0.351933,9.58118,2.4324,1.59926,10.3832,0.505155,0.047882,9.20052,0.120159807,0.021782595,0.00305842,1
1.508944083,0.668986977,9.504476183,1.51786,0.672742,9.50457,1.56813,0.816388,9.56682,1.37421,0.550643,9.46627,0.000671132,0.000438606,0.000135526,1.250099198,0.505116281,9.540027647,1.40534,0.541066,9.52612,2.4324,1.59926,10.3832,0.505155,0.047882,9.20052,0.107956292,0.02578901,0.002883168,1.274686776,0.480337229,9.535268918,1.40534,0.529096,9.52612,2.4324,1.59926,10.3832,0.505155,0.047882,9.20052,0.133517689,0.020651132,0.003404322,1
1.535055983,0.694847297,9.494899783,1.53462,0.694289,9.495,1.65672,0.837935,9.53809,1.43885,0.620072,9.40402,0.000199922,0.000223081,0.000125957,1.386810228,0.539892562,9.519056842,1.52265,0.555431,9.50218,2.4324,1.59926,10.3832,0.505155,0.047882,9.20052,0.105337905,0.02029597,0.00293649,1.358066078,0.500428905,9.522180473,1.52265,0.541066,9.50218,2.4324,1.59926,10.3832,0.505155,0.047882,9.20052,0.133691373,0.01869384,0.003453561,1
1.583321557,0.555682273,9.48871505,1.67108,0.553037,9.47584,2.4324,1.59926,10.3832,0.505155,0.284898,9.20052,0.062055409,0.013780742,0.003585898,1.524719683,0.574091592,9.497763486,1.5418,0.555431,9.48781,2.4324,1.59926,10.3832,0.505155,0.047882,9.20052,0.066168467,0.012388776,0.002096078,1.442199521,0.520397684,9.509072833,1.5418,0.54346,9.48781,2.4324,1.59926,10.3832,0.505155,0.047882,9.20052,0.120221652,0.015874571,0.003206524,1
1.718950967,0.547745888,9.465349083,1.71896,0.548249,9.46627,1.76206,0.62486,9.495,1.6232,0.505155,9.42317,0.000179028,0.000131644,9.15E-05,1.634660046,0.592192308,9.479857081,1.70699,0.555431,9.47345,2.4324,1.59926,10.3832,0.505155,0.284898,9.20052,0.019569658,0.006569954,0.000971572,1.52639362,0.540599087,9.496031085,1.70699,0.545855,9.47584,2.4324,1.59926,10.3832,0.505155,0.047882,9.20052,0.09249428,0.012223488,0.002595854,1
1.727502117,0.543943232,9.46422385,1.72854,0.54346,9.46387,1.76684,0.593737,9.4926,1.67587,0.507549,9.43754,0.000107606,0.000109837,8.66E-05,1.673296259,0.570634787,9.472362881,1.72375,0.548249,9.46627,2.4324,1.59926,10.3832,0.505155,0.284898,9.20052,0.017221156,0.005525302,0.000875535,1.610690265,0.560881889,9.48289396,1.72136,0.545855,9.46866,2.4324,1.59926,10.3832,0.505155,0.047882,9.20052,0.050848875,0.00773867,0.001628223,1
1.734185567,0.541948183,9.461478533,1.73333,0.541066,9.46148,1.84824,0.591342,9.49739,1.56095,0.421361,9.42796,0.000287014,0.000153212,0.000105701,1.707557893,0.54501061,9.466672322,1.73093,0.54346,9.46387,2.4324,1.59926,10.3832,0.505155,0.284898,9.20052,0.013597529,0.00242076,0.00077582,1.677602134,0.571762668,9.471994478,1.72854,0.545855,9.46627,2.4324,1.59926,10.3832,0.505155,0.284898,9.20052,0.014548838,0.004606708,0.000713037,1
1.740761367,0.539641847,9.459510983,1.74051,0.538672,9.45908,1.786,0.581766,9.48781,1.7022,0.502761,9.43275,8.66E-05,9.61E-05,8.85E-05,1.734172939,0.542659743,9.461988603,1.73572,0.54346,9.46148,1.84824,0.62486,9.49739,1.56095,0.421361,9.4136,0.000220319,0.000120548,9.87E-05,1.701683207,0.55937082,9.467465265,1.73333,0.545855,9.46387,2.4324,1.59926,10.3832,0.505155,0.284898,9.20052,0.011601617,0.003548944,0.000601235,1
1.740625783,0.541102235,9.460756433,1.74051,0.541066,9.46148,1.76206,0.579372,9.4926,1.70939,0.514731,9.42796,8.43E-05,9.70E-05,9.53E-05,1.738291458,0.541727373,9.461084114,1.73812,0.541066,9.46148,1.84824,0.610495,9.49739,1.56095,0.421361,9.4136,0.000166905,0.000109885,9.66E-05,1.723209349,0.544494288,9.464040938,1.73812,0.54346,9.46148,2.4324,1.59926,10.3832,0.505155,0.284898,9.20052,0.008587512,0.001496253,0.000515634,1
1.743011833,0.54157707,9.460612733,1.7429,0.541066,9.46148,1.8267,0.610495,9.4926,1.6615,0.512337,9.4136,0.000139104,9.58E-05,9.92E-05,1.742000242,0.541914919,9.460244147,1.7429,0.541066,9.46148,1.90091,0.63683,9.49978,1.56095,0.421361,9.4136,0.000177953,0.000115545,9.93E-05,1.740007075,0.543641593,9.460926205,1.74051,0.54346,9.46148,1.90091,0.63683,9.49978,1.56095,0.421361,9.4136,0.000238664,0.00011966,0.000100611,1
1.743662083,0.542151673,9.45992215,1.7429,0.541066,9.45908,1.79557,0.591342,9.48302,1.68784,0.507549,9.42796,0.000101942,9.85E-05,9.07E-05,1.744688881,0.542603884,9.460107144,1.7453,0.54346,9.46148,1.90091,0.63683,9.49978,1.6232,0.440514,9.4136,0.000140418,0.000107406,9.71E-05,1.743564675,0.543493956,9.460405483,1.7453,0.54346,9.46148,1.90091,0.63683,9.49978,1.56095,0.421361,9.4136,0.00019557,0.000114773,9.85E-05,1
1.749754817,0.545068505,9.45918405,1.75009,0.545855,9.45908,1.90091,0.63683,9.49978,1.6232,0.440514,9.41838,0.000241631,0.000137795,0.000113748,1.746445122,0.54385613,9.459783267,1.74769,0.54346,9.45908,1.90091,0.63683,9.49978,1.6232,0.440514,9.4136,0.000140739,0.000111756,9.90E-05,1.746536108,0.543686682,9.459809703,1.74769,0.54346,9.45908,1.93204,0.701471,9.50697,1.56095,0.38545,9.3729,0.000223735,0.000140458,0.00010283,1
1.7503174,0.546081975,9.460656517,1.75009,0.545855,9.46148,1.786,0.581766,9.49021,1.70939,0.519519,9.43036,9.68E-05,8.98E-05,9.36E-05,1.748761986,0.544717344,9.459680839,1.75009,0.54346,9.45908,1.90091,0.63683,9.49978,1.6232,0.440514,9.4136,0.000144417,0.000110041,9.83E-05,1.74952749,0.543685882,9.458978897,1.75009,0.54346,9.45908,1.93204,0.701471,9.50697,1.59208,0.38545,9.3729,0.000211902,0.000134452,0.000104002,1
1.751298817,0.547155322,9.457567717,1.75248,0.548249,9.45669,1.786,0.608101,9.49739,1.68784,0.476426,9.42796,7.88E-05,0.000119695,9.45E-05,1.751129422,0.545432913,9.459289725,1.75009,0.545855,9.45908,1.93204,0.701471,9.50697,1.59208,0.38545,9.3729,0.000213582,0.000152418,0.000105709,1.7458405,0.542259799,9.459433762,1.75009,0.54346,9.45908,1.93204,0.701471,9.59555,1.1755,0.272927,9.3729,0.002555286,0.000392969,0.000179608,1
1.754526967,0.54626952,9.460141867,1.75487,0.545855,9.46148,1.81712,0.579372,9.48781,1.71178,0.514731,9.43036,0.000107132,9.29E-05,9.19E-05,1.754535639,0.545397665,9.458164444,1.75487,0.545855,9.45908,1.93204,0.701471,9.50697,1.59208,0.38545,9.3729,0.000220725,0.000151754,0.000109335,1.745183703,0.537334736,9.459906157,1.75248,0.54346,9.45908,1.93204,0.701471,9.59555,1.1755,0.272927,9.3729,0.00304889,0.000655043,0.000209563,1
1.75721645,0.545870485,9.45826605,1.75727,0.545855,9.45908,1.93204,0.701471,9.50697,1.59208,0.38545,9.3729,0.000549878,0.000361988,0.00014374,1.746891747,0.542116418,9.458977042,1.75487,0.54346,9.45669,1.93204,0.701471,9.59555,1.1755,0.272927,9.3729,0.004154604,0.000581989,0.000232207,1.749131173,0.532874928,9.45922579,1.75487,0.541066,9.45908,1.93204,0.701471,9.59555,1.1755,0.272927,9.3729,0.003169695,0.000797651,0.000212573,1
1.764099383,0.541940183,9.453170467,1.76445,0.541066,9.4543,1.80515,0.579372,9.48063,1.72136,0.507549,9.4136,0.000101942,9.30E-05,8.30E-05,1.744181817,0.533078023,9.459781019,1.75727,0.541066,9.45908,1.93204,0.701471,9.59555,1.1755,0.272927,9.3729,0.004975547,0.000973942,0.000282922,1.75353792,0.528333721,9.458315185,1.75966,0.538672,9.45669,1.93204,0.701471,9.59555,1.1755,0.272927,9.3729,0.003295058,0.000900578,0.000218761,1
1.703891467,0.525381023,9.464059633,1.75966,0.538672,9.45669,1.83388,0.687106,9.59555,1.1755,0.272927,9.41838,0.021682682,0.002386272,0.000822205,1.749379769,0.524715301,9.459154578,1.76206,0.536278,9.45669,1.93204,0.701471,9.59555,1.1755,0.272927,9.3729,0.005190875,0.001086574,0.000288117,1.757676553,0.523410253,9.45732755,1.76206,0.533884,9.45669,1.93204,0.701471,9.59555,1.1755,0.272927,9.3729,0.003406395,0.000951218,0.000224121,1
1.734057817,0.491851605,9.465480383,1.75248,0.49079,9.46148,1.85064,0.663165,9.56203,1.30718,0.402209,9.38726,0.004920233,0.000420722,0.000362646,1.754913533,0.516460314,9.457600283,1.76684,0.512337,9.4543,1.93204,0.701471,9.59555,1.1755,0.272927,9.3729,0.005398098,0.001074967,0.00029692,1.762018273,0.518425738,9.455849532,1.76924,0.514731,9.4543,1.93204,0.701471,9.59555,1.1755,0.244198,9.3729,0.003513902,0.000961171,0.000233465,1
1.782486533,0.49697899,9.453809067,1.7836,0.495578,9.4543,1.83627,0.541066,9.48063,1.73093,0.454879,9.42078,0.000115949,0.000109924,9.72E-05,1.76056765,0.508120872,9.456107225,1.77642,0.502761,9.4543,1.85782,0.687106,9.59555,1.1755,0.272927,9.38726,0.005513523,0.000890237,0.00029825,1.75718183,0.51213644,9.456236163,1.77403,0.505155,9.4543,1.93204,0.701471,9.60991,1.0558,0.244198,9.36811,0.007159248,0.001024771,0.00033969,1
1.78772955,0.496739597,9.4508161,1.78839,0.497973,9.44951,1.85782,0.576978,9.48063,1.74051,0.452485,9.42557,8.96E-05,0.000114098,9.06E-05,1.765506853,0.500503645,9.454891536,1.7836,0.497973,9.4519,1.85782,0.687106,9.59555,1.1755,0.244198,9.38726,0.005672476,0.000685125,0.000313751,1.706991598,0.498598601,9.463676985,1.77403,0.497973,9.4543,1.93204,0.701471,9.60991,1.0558,0.244198,9.36811,0.030256042,0.001773825,0.000901455,1
1.79114115,0.495833832,9.4493077,1.79079,0.495578,9.44951,1.83627,0.536278,9.48302,1.7022,0.457273,9.42078,0.000126209,0.000110283,9.67E-05,1.765347339,0.493650531,9.454453936,1.786,0.495578,9.4519,1.88416,0.663165,9.60991,1.0558,0.244198,9.36811,0.007649041,0.00031669,0.000358167,1.659144362,0.485934611,9.471154968,1.77163,0.495578,9.45669,1.88416,0.687106,9.60991,1.0558,0.244198,9.36811,0.04601657,0.001995647,0.001319358,1
1.7937346,0.496236823,9.445876333,1.79318,0.495578,9.44472,1.83388,0.576978,9.47584,1.72136,0.244198,9.42078,0.000114216,0.000213554,8.88E-05,1.685108478,0.480157119,9.465965553,1.786,0.493184,9.4519,1.88416,0.576978,9.60991,1.0558,0.244198,9.36811,0.044329218,0.001260723,0.001238568,1.60797733,0.47355552,9.479089835,1.76924,0.49079,9.45908,1.88894,1.65911,9.83017,0.325597,-0.39742,9.26995,0.060627284,0.00284988,0.001716447,1
1.702934383,0.484262338,9.461434033,1.787195,0.49079,9.4519,1.88416,0.576978,9.60991,1.0558,0.330386,9.36811,0.033439667,0.000810546,0.001131538,1.601151403,0.467199051,9.479171689,1.78121,0.488396,9.45669,1.88416,0.576978,9.60991,1.0558,0.244198,9.36811,0.063232668,0.001665869,0.001789851,1.526113176,0.454571512,9.489708087,1.76445,0.483608,9.46387,1.88894,1.65911,9.83017,0.325597,-0.39742,9.26995,0.103140041,0.003905361,0.002339778,1
1.25262465,0.410891133,9.534550083,1.27366,0.412982,9.5333,1.34788,0.474032,9.58358,1.10847,0.34475,9.48781,0.001658854,0.000329744,0.000144515,1.511934656,0.454100664,9.492788861,1.3407,0.457273,9.50936,1.88894,1.65911,9.83017,0.325597,-0.39742,9.26995,0.072720649,0.003182609,0.002136525,1.439224939,0.438497539,9.500289202,1.3407,0.456076,9.50936,1.88894,1.65911,9.83017,0.325597,-0.39742,9.26995,0.134474848,0.005002028,0.002807343,1
1.278744083,0.419230585,9.533045883,1.27845,0.418967,9.5333,1.35506,0.457273,9.55964,1.2162,0.356721,9.49978,0.000148404,0.000118545,9.84E-05,1.360952785,0.427385182,9.512944603,1.28084,0.421361,9.52851,1.88894,1.65911,9.83017,0.325597,-0.39742,9.26995,0.102472847,0.004532897,0.002415284,1.346942786,0.42183302,9.512321552,1.28084,0.421361,9.52851,1.88894,1.65911,9.83017,0.325597,-0.39742,9.26995,0.147761671,0.005550469,0.002990583,1
1.252429067,0.418149273,9.532519133,1.27366,0.416573,9.53091,1.88894,1.65911,9.83017,0.325597,-0.39742,9.26995,0.017993434,0.008722524,0.001242651,1.206192927,0.399864358,9.533847136,1.26887,0.409391,9.53809,1.88894,1.65911,9.83017,0.325597,-0.39742,9.26995,0.0882661,0.004513982,0.001795728,1.25376245,0.405050787,9.524551863,1.26887,0.409391,9.53809,1.88894,1.65911,9.83017,0.325597,-0.39742,9.26995,0.143756645,0.005567693,0.002832257,1
0.885249927,0.335540942,9.57024215,0.881028,0.335174,9.56921,1.01989,0.399814,9.60273,0.713441,0.277715,9.53809,0.000586248,0.000177423,9.79E-05,1.065648029,0.374209602,9.552630225,0.936093,0.354327,9.55485,1.88894,1.65911,9.83017,0.325597,-0.39742,9.26995,0.041834699,0.003354372,0.000664961,1.159843931,0.388265763,9.536638137,0.936093,0.354327,9.55485,1.88894,1.65911,9.83017,0.325597,-0.39742,9.26995,0.122193549,0.005052639,0.002326815,1
0.86517545,0.331111877,9.571291533,0.86427,0.330386,9.57161,0.960034,0.435726,9.60273,0.82357,0.275321,9.54527,0.000106014,0.000116307,8.78E-05,0.999531619,0.360547291,9.559058414,0.871452,0.337568,9.56682,1.88894,1.65911,9.83017,0.325597,-0.39742,9.26995,0.038701484,0.003243828,0.00063004,1.065556741,0.371140776,9.548982953,0.872649,0.339962,9.56203,1.88894,1.65911,9.83017,0.325597,-0.39742,9.26995,0.082666371,0.003982124,0.001457925,1
0.859664997,0.3303338,9.574132567,0.859481,0.330386,9.574,0.890605,0.390238,9.60752,0.837935,0.296868,9.54527,6.07E-05,9.11E-05,8.46E-05,0.928400266,0.345339458,9.565245839,0.86427,0.33278,9.56921,1.88894,1.65911,9.83017,0.325597,-0.39742,9.26995,0.024260487,0.00260876,0.000497205,0.97970636,0.355020509,9.559980687,0.86427,0.335174,9.56682,1.88894,1.65911,9.83017,0.325597,-0.39742,9.26995,0.036221346,0.002601085,0.000516275,1
0.855926192,0.328917272,9.573119217,0.854693,0.327992,9.574,0.885817,0.359115,9.60991,0.828358,0.304051,9.55006,6.74E-05,8.03E-05,9.00E-05,0.861472538,0.329812406,9.571380067,0.859481,0.330386,9.57161,1.01989,0.435726,9.60991,0.713441,0.275321,9.53809,0.000309647,0.000117144,9.27E-05,0.938681858,0.346282851,9.563688375,0.859481,0.330386,9.56921,1.88894,1.65911,9.83017,0.325597,-0.39742,9.26995,0.028815892,0.002285674,0.000445339,1
0.851955962,0.327983585,9.570170433,0.852299,0.327992,9.56921,0.87624,0.354327,9.59555,0.825964,0.299262,9.54288,6.54E-05,8.01E-05,8.45E-05,0.854669312,0.327732193,9.571574936,0.854693,0.327992,9.57161,0.960034,0.435726,9.60991,0.813994,0.275321,9.54288,0.000131187,9.95E-05,9.05E-05,0.894829943,0.33662586,9.567653013,0.854693,0.327992,9.56921,1.88894,1.65911,9.83017,0.325597,-0.39742,9.26995,0.016288196,0.00171171,0.000342608,1
